time,pm2_5 (μg/m³),pm10 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),ozone (μg/m³),sulphur_dioxide (μg/m³),date,hour,year,time_of_the_day,AQI_PM2_5,AQI_PM10,AQI_NO2,AQI_SO2,AQI_CO,AQI_O3,AQI
2023-01-15 14:00:00,55.2,79.4,0.321,5.8,110.0,11.9,2023-01-15,14,2023,Afternoon,92.0,79.4,7.25,14.875,16.05,114.70588235294117,114.70588235294117
2023-01-15 15:00:00,56.0,80.6,0.337,7.4,94.0,13.4,2023-01-15,15,2023,Afternoon,93.33333333333334,80.6,9.25,16.75,16.85,94.0,94.0
2023-01-15 16:00:00,49.2,70.8,0.334,8.6,87.0,15.9,2023-01-15,16,2023,Afternoon,82.0,70.8,10.75,19.875,16.7,87.0,87.0
2023-01-15 17:00:00,43.8,63.1,0.323,9.8,83.0,19.2,2023-01-15,17,2023,Evening,73.0,63.1,12.25,24.0,16.150000000000002,83.0,83.0
2023-01-15 18:00:00,41.8,60.1,0.309,10.6,78.0,22.3,2023-01-15,18,2023,Evening,69.66666666666666,60.1,13.25,27.875,15.45,78.0,78.0
2023-01-15 19:00:00,40.3,57.9,0.304,10.3,74.0,22.6,2023-01-15,19,2023,Night,67.16666666666666,57.9,12.875,28.25,15.2,74.0,74.0
2023-01-15 20:00:00,39.5,56.7,0.301,9.4,69.0,21.8,2023-01-15,20,2023,Night,65.83333333333333,56.7,11.75,27.25,15.049999999999999,69.0,69.0
2023-01-15 21:00:00,39.0,56.0,0.299,8.1,65.0,20.0,2023-01-15,21,2023,Night,65.0,56.0,10.125,25.0,14.95,65.0,65.0
2023-01-15 22:00:00,38.6,55.4,0.298,7.2,63.0,18.1,2023-01-15,22,2023,Night,64.33333333333334,55.4,9.0,22.625,14.899999999999999,63.0,64.33333333333334
2023-01-15 23:00:00,38.5,55.4,0.297,6.2,63.0,15.7,2023-01-15,23,2023,Night,64.16666666666667,55.4,7.75,19.625,14.85,63.0,64.16666666666667
2023-01-16 00:00:00,38.9,55.8,0.295,4.8,63.0,12.3,2023-01-16,0,2023,Night,64.83333333333333,55.8,6.0,15.375,14.75,63.0,64.83333333333333
2023-01-16 01:00:00,40.2,57.9,0.296,4.4,62.0,12.1,2023-01-16,1,2023,Night,67.0,57.9,5.5,15.125,14.799999999999999,62.0,67.0
2023-01-16 02:00:00,42.0,60.5,0.298,4.0,61.0,11.6,2023-01-16,2,2023,Night,70.0,60.5,5.0,14.5,14.899999999999999,61.0,70.0
2023-01-16 03:00:00,43.2,62.2,0.301,3.2,67.0,11.9,2023-01-16,3,2023,Night,72.0,62.2,4.0,14.875,15.049999999999999,67.0,72.0
2023-01-16 04:00:00,43.5,63.1,0.303,2.7,81.0,13.4,2023-01-16,4,2023,Night,72.5,63.1,3.375,16.75,15.15,81.0,81.0
2023-01-16 05:00:00,48.7,70.5,0.305,2.1,101.0,15.4,2023-01-16,5,2023,Morning,81.16666666666667,70.5,2.625,19.25,15.25,101.47058823529412,101.47058823529412
2023-01-16 06:00:00,52.0,75.4,0.309,1.6,126.0,17.3,2023-01-16,6,2023,Morning,86.66666666666667,75.4,2.0,21.625,15.45,138.23529411764707,138.23529411764707
2023-01-16 07:00:00,52.2,75.4,0.316,1.6,140.0,17.2,2023-01-16,7,2023,Morning,87.0,75.4,2.0,21.5,15.8,158.8235294117647,158.8235294117647
2023-01-16 08:00:00,50.3,72.9,0.324,1.9,152.0,16.4,2023-01-16,8,2023,Morning,83.83333333333333,72.9,2.375,20.5,16.2,176.47058823529412,176.47058823529412
2023-01-16 09:00:00,45.3,65.7,0.33,2.3,161.0,15.0,2023-01-16,9,2023,Morning,75.5,65.7,2.875,18.75,16.5,189.7058823529412,189.7058823529412
2023-01-16 10:00:00,41.0,59.4,0.325,2.6,161.0,13.9,2023-01-16,10,2023,Morning,68.33333333333334,59.4,3.25,17.375,16.25,189.7058823529412,189.7058823529412
2023-01-16 11:00:00,38.1,55.2,0.316,2.9,156.0,12.8,2023-01-16,11,2023,Morning,63.5,55.2,3.625,16.0,15.8,182.3529411764706,182.3529411764706
2023-01-16 12:00:00,39.2,56.7,0.31,3.6,139.0,11.9,2023-01-16,12,2023,Afternoon,65.33333333333334,56.7,4.5,14.875,15.5,157.3529411764706,157.3529411764706
2023-01-16 13:00:00,47.1,67.8,0.328,4.6,129.0,12.2,2023-01-16,13,2023,Afternoon,78.5,67.8,5.75,15.25,16.400000000000002,142.64705882352942,142.64705882352942
2023-01-16 14:00:00,49.8,71.7,0.354,6.1,115.0,12.8,2023-01-16,14,2023,Afternoon,83.0,71.7,7.625,16.0,17.7,122.05882352941177,122.05882352941177
2023-01-16 15:00:00,50.3,72.2,0.381,7.8,100.0,15.1,2023-01-16,15,2023,Afternoon,83.83333333333333,72.2,9.75,18.875,19.05,100.0,100.0
2023-01-16 16:00:00,45.3,65.2,0.388,8.6,95.0,19.4,2023-01-16,16,2023,Afternoon,75.5,65.2,10.75,24.25,19.400000000000002,95.0,95.0
2023-01-16 17:00:00,43.0,61.9,0.389,9.4,94.0,25.0,2023-01-16,17,2023,Evening,71.66666666666667,61.9,11.75,31.25,19.45,94.0,94.0
2023-01-16 18:00:00,43.5,62.6,0.391,10.0,91.0,31.0,2023-01-16,18,2023,Evening,72.5,62.6,12.5,38.75,19.55,91.0,91.0
2023-01-16 19:00:00,44.8,64.5,0.397,9.9,87.0,33.0,2023-01-16,19,2023,Night,74.66666666666666,64.5,12.375,41.25,19.85,87.0,87.0
2023-01-16 20:00:00,46.6,67.1,0.404,9.5,82.0,33.8,2023-01-16,20,2023,Night,77.66666666666667,67.1,11.875,42.25,20.200000000000003,82.0,82.0
2023-01-16 21:00:00,47.5,68.5,0.412,8.9,77.0,33.8,2023-01-16,21,2023,Night,79.16666666666667,68.5,11.125,42.25,20.599999999999998,77.0,79.16666666666667
2023-01-16 22:00:00,47.7,68.9,0.414,8.4,75.0,33.3,2023-01-16,22,2023,Night,79.5,68.9,10.5,41.625,20.7,75.0,79.5
2023-01-16 23:00:00,48.7,70.1,0.414,7.8,73.0,32.2,2023-01-16,23,2023,Night,81.16666666666667,70.1,9.75,40.25,20.7,73.0,81.16666666666667
2023-01-17 00:00:00,48.9,70.3,0.407,7.1,71.0,24.0,2023-01-17,0,2023,Night,81.5,70.3,8.875,30.0,20.349999999999998,71.0,81.5
2023-01-17 01:00:00,51.2,73.6,0.414,6.8,70.0,22.1,2023-01-17,1,2023,Night,85.33333333333334,73.6,8.5,27.625,20.7,70.0,85.33333333333334
2023-01-17 02:00:00,52.4,75.2,0.423,6.2,68.0,19.4,2023-01-17,2,2023,Night,87.33333333333334,75.2,7.75,24.25,21.15,68.0,87.33333333333334
2023-01-17 03:00:00,54.8,78.9,0.427,5.3,74.0,17.5,2023-01-17,3,2023,Night,91.33333333333333,78.9,6.625,21.875,21.349999999999998,74.0,91.33333333333333
2023-01-17 04:00:00,54.7,78.7,0.417,4.2,91.0,19.4,2023-01-17,4,2023,Night,91.16666666666667,78.7,5.25,24.25,20.849999999999998,91.0,91.16666666666667
2023-01-17 05:00:00,57.3,82.4,0.4,3.0,115.0,23.0,2023-01-17,5,2023,Morning,95.5,82.4,3.75,28.75,20.0,122.05882352941177,122.05882352941177
2023-01-17 06:00:00,58.9,84.8,0.38,1.8,143.0,26.1,2023-01-17,6,2023,Morning,98.16666666666666,84.8,2.25,32.625,19.0,163.23529411764707,163.23529411764707
2023-01-17 07:00:00,58.2,83.8,0.373,1.6,155.0,25.4,2023-01-17,7,2023,Morning,97.0,83.8,2.0,31.75,18.65,180.88235294117646,180.88235294117646
2023-01-17 08:00:00,56.1,80.8,0.37,1.9,164.0,23.3,2023-01-17,8,2023,Morning,93.5,80.8,2.375,29.125,18.5,194.11764705882354,194.11764705882354
2023-01-17 09:00:00,53.1,76.6,0.366,2.3,170.0,20.6,2023-01-17,9,2023,Morning,88.5,76.6,2.875,25.75,18.3,205.0,205.0
2023-01-17 10:00:00,49.8,71.9,0.361,2.6,170.0,19.2,2023-01-17,10,2023,Morning,83.0,71.9,3.25,24.0,18.05,205.0,205.0
2023-01-17 11:00:00,47.0,67.8,0.356,3.0,166.0,18.0,2023-01-17,11,2023,Morning,78.33333333333334,67.8,3.75,22.5,17.8,197.05882352941177,197.05882352941177
2023-01-17 12:00:00,47.5,68.2,0.351,3.6,151.0,17.0,2023-01-17,12,2023,Afternoon,79.16666666666667,68.2,4.5,21.25,17.549999999999997,175.0,175.0
2023-01-17 13:00:00,53.6,77.1,0.368,4.4,142.0,17.5,2023-01-17,13,2023,Afternoon,89.33333333333334,77.1,5.5,21.875,18.4,161.76470588235293,161.76470588235293
2023-01-17 14:00:00,58.6,84.1,0.391,5.7,129.0,18.2,2023-01-17,14,2023,Afternoon,97.66666666666667,84.1,7.125,22.75,19.55,142.64705882352942,142.64705882352942
2023-01-17 15:00:00,56.6,81.3,0.415,7.1,114.0,21.2,2023-01-17,15,2023,Afternoon,94.33333333333334,81.3,8.875,26.5,20.75,120.58823529411765,120.58823529411765
2023-01-17 16:00:00,54.7,78.5,0.418,7.7,109.0,26.6,2023-01-17,16,2023,Afternoon,91.16666666666667,78.5,9.625,33.25,20.9,113.23529411764706,113.23529411764706
2023-01-17 17:00:00,55.4,79.4,0.415,8.1,106.0,33.8,2023-01-17,17,2023,Evening,92.33333333333334,79.4,10.125,42.25,20.75,108.82352941176471,108.82352941176471
2023-01-17 18:00:00,55.8,80.1,0.41,8.4,102.0,40.8,2023-01-17,18,2023,Evening,93.0,80.1,10.5,51.0,20.5,102.94117647058823,102.94117647058823
2023-01-17 19:00:00,55.3,79.4,0.411,8.4,96.0,42.2,2023-01-17,19,2023,Night,92.16666666666666,79.4,10.5,52.75,20.549999999999997,96.0,96.0
2023-01-17 20:00:00,54.9,78.9,0.413,8.4,88.0,41.5,2023-01-17,20,2023,Night,91.5,78.9,10.5,51.875,20.65,88.0,91.5
2023-01-17 21:00:00,54.7,78.5,0.415,8.1,80.0,38.9,2023-01-17,21,2023,Night,91.16666666666667,78.5,10.125,48.625,20.75,80.0,91.16666666666667
2023-01-17 22:00:00,54.1,77.5,0.416,7.7,76.0,35.7,2023-01-17,22,2023,Night,90.16666666666667,77.5,9.625,44.625,20.8,76.0,90.16666666666667
2023-01-17 23:00:00,53.6,76.6,0.417,6.9,73.0,31.3,2023-01-17,23,2023,Night,89.33333333333334,76.6,8.625,39.125,20.849999999999998,73.0,89.33333333333334
2023-01-18 00:00:00,55.4,79.4,0.426,6.3,67.0,26.3,2023-01-18,0,2023,Night,92.33333333333334,79.4,7.875,32.875,21.3,67.0,92.33333333333334
2023-01-18 01:00:00,55.1,78.9,0.426,5.8,68.0,23.1,2023-01-18,1,2023,Night,91.83333333333334,78.9,7.25,28.875,21.3,68.0,91.83333333333334
2023-01-18 02:00:00,54.6,78.2,0.425,4.9,71.0,18.7,2023-01-18,2,2023,Night,91.0,78.2,6.125,23.375,21.25,71.0,91.0
2023-01-18 03:00:00,54.0,77.5,0.419,3.8,80.0,15.1,2023-01-18,3,2023,Night,90.0,77.5,4.75,18.875,20.95,80.0,90.0
2023-01-18 04:00:00,53.1,76.1,0.407,3.0,96.0,16.5,2023-01-18,4,2023,Night,88.5,76.1,3.75,20.625,20.349999999999998,96.0,96.0
2023-01-18 05:00:00,52.9,75.9,0.391,2.2,116.0,20.0,2023-01-18,5,2023,Morning,88.16666666666666,75.9,2.75,25.0,19.55,123.52941176470588,123.52941176470588
2023-01-18 06:00:00,54.8,78.7,0.375,1.5,140.0,23.6,2023-01-18,6,2023,Morning,91.33333333333333,78.7,1.875,29.5,18.75,158.8235294117647,158.8235294117647
2023-01-18 07:00:00,55.6,79.9,0.371,1.4,150.0,23.9,2023-01-18,7,2023,Morning,92.66666666666667,79.9,1.75,29.875,18.55,173.52941176470588,173.52941176470588
2023-01-18 08:00:00,54.5,78.2,0.37,1.6,157.0,23.1,2023-01-18,8,2023,Morning,90.83333333333334,78.2,2.0,28.875,18.5,183.8235294117647,183.8235294117647
2023-01-18 09:00:00,52.4,75.2,0.371,2.2,162.0,21.9,2023-01-18,9,2023,Morning,87.33333333333334,75.2,2.75,27.375,18.55,191.1764705882353,191.1764705882353
2023-01-18 10:00:00,49.8,71.7,0.369,2.5,163.0,20.9,2023-01-18,10,2023,Morning,83.0,71.7,3.125,26.125,18.45,192.64705882352942,192.64705882352942
2023-01-18 11:00:00,48.1,69.2,0.366,2.8,161.0,19.6,2023-01-18,11,2023,Morning,80.16666666666667,69.2,3.5,24.5,18.3,189.7058823529412,189.7058823529412
2023-01-18 12:00:00,49.5,71.0,0.365,5.2,152.0,16.2,2023-01-18,12,2023,Afternoon,82.5,71.0,6.5,20.25,18.25,176.47058823529412,176.47058823529412
2023-01-18 13:00:00,62.6,89.9,0.44,12.0,137.0,16.5,2023-01-18,13,2023,Afternoon,108.66666666666667,89.9,15.0,20.625,22.0,154.41176470588235,154.41176470588235
2023-01-18 14:00:00,65.9,94.5,0.545,21.6,115.0,17.0,2023-01-18,14,2023,Afternoon,119.66666666666669,94.5,27.0,21.25,27.250000000000004,122.05882352941177,122.05882352941177
2023-01-18 15:00:00,69.4,99.2,0.639,29.6,93.0,18.2,2023-01-18,15,2023,Afternoon,131.33333333333334,99.2,37.0,22.75,31.95,93.0,131.33333333333334
2023-01-18 16:00:00,65.2,93.4,0.63,27.2,89.0,20.1,2023-01-18,16,2023,Afternoon,117.33333333333334,93.4,34.0,25.125,31.5,89.0,117.33333333333334
2023-01-18 17:00:00,56.9,81.7,0.58,20.6,92.0,22.5,2023-01-18,17,2023,Evening,94.83333333333334,81.7,25.75,28.125,28.999999999999996,92.0,94.83333333333334
2023-01-18 18:00:00,54.8,78.5,0.517,12.4,97.0,24.8,2023-01-18,18,2023,Evening,91.33333333333333,78.5,15.5,31.0,25.85,97.0,97.0
2023-01-18 19:00:00,52.7,75.7,0.493,9.1,101.0,24.9,2023-01-18,19,2023,Night,87.83333333333334,75.7,11.375,31.125,24.65,101.47058823529412,101.47058823529412
2023-01-18 20:00:00,52.6,75.4,0.474,6.7,106.0,24.1,2023-01-18,20,2023,Night,87.66666666666667,75.4,8.375,30.125,23.7,108.82352941176471,108.82352941176471
2023-01-18 21:00:00,53.1,76.1,0.457,4.4,109.0,22.9,2023-01-18,21,2023,Night,88.5,76.1,5.5,28.625,22.85,113.23529411764706,113.23529411764706
2023-01-18 22:00:00,54.4,78.0,0.45,3.3,107.0,22.4,2023-01-18,22,2023,Night,90.66666666666666,78.0,4.125,28.0,22.5,110.29411764705883,110.29411764705883
2023-01-18 23:00:00,54.4,78.0,0.447,2.8,103.0,21.8,2023-01-18,23,2023,Night,90.66666666666666,78.0,3.5,27.25,22.35,104.41176470588235,104.41176470588235
2023-01-19 00:00:00,49.5,71.0,0.432,2.5,103.0,22.9,2023-01-19,0,2023,Night,82.5,71.0,3.125,28.625,21.6,104.41176470588235,104.41176470588235
2023-01-19 01:00:00,48.9,70.3,0.453,4.5,95.0,22.2,2023-01-19,1,2023,Night,81.5,70.3,5.625,27.75,22.650000000000002,95.0,95.0
2023-01-19 02:00:00,48.8,70.1,0.483,7.3,85.0,21.1,2023-01-19,2,2023,Night,81.33333333333333,70.1,9.125,26.375,24.15,85.0,85.0
2023-01-19 03:00:00,49.4,71.0,0.495,9.5,80.0,19.4,2023-01-19,3,2023,Night,82.33333333333334,71.0,11.875,24.25,24.75,80.0,82.33333333333334
2023-01-19 04:00:00,46.9,67.5,0.461,8.4,91.0,17.6,2023-01-19,4,2023,Night,78.16666666666666,67.5,10.5,22.0,23.05,91.0,91.0
2023-01-19 05:00:00,44.1,63.6,0.404,5.8,110.0,15.6,2023-01-19,5,2023,Morning,73.5,63.6,7.25,19.5,20.200000000000003,114.70588235294117,114.70588235294117
2023-01-19 06:00:00,41.4,59.8,0.336,2.9,132.0,13.1,2023-01-19,6,2023,Morning,69.0,59.8,3.625,16.375,16.8,147.05882352941177,147.05882352941177
2023-01-19 07:00:00,38.4,55.5,0.305,1.9,143.0,11.8,2023-01-19,7,2023,Morning,64.0,55.5,2.375,14.75,15.25,163.23529411764707,163.23529411764707
2023-01-19 08:00:00,35.7,51.7,0.281,1.4,151.0,10.8,2023-01-19,8,2023,Morning,59.50000000000001,51.7,1.75,13.5,14.05,175.0,175.0
2023-01-19 09:00:00,33.8,48.8,0.262,1.4,157.0,9.6,2023-01-19,9,2023,Morning,56.33333333333333,48.8,1.75,12.0,13.100000000000001,183.8235294117647,183.8235294117647
2023-01-19 10:00:00,32.4,46.8,0.252,1.5,157.0,9.0,2023-01-19,10,2023,Morning,54.0,46.8,1.875,11.25,12.6,183.8235294117647,183.8235294117647
2023-01-19 11:00:00,31.5,45.5,0.249,1.8,154.0,8.6,2023-01-19,11,2023,Morning,52.5,45.5,2.25,10.75,12.45,179.41176470588238,179.41176470588238
2023-01-19 12:00:00,39.9,57.5,0.293,5.8,145.0,8.1,2023-01-19,12,2023,Afternoon,66.5,57.5,7.25,10.125,14.649999999999999,166.1764705882353,166.1764705882353
2023-01-19 13:00:00,50.9,73.1,0.364,12.0,131.0,8.2,2023-01-19,13,2023,Afternoon,84.83333333333334,73.1,15.0,10.25,18.2,145.58823529411765,145.58823529411765
2023-01-19 14:00:00,56.0,80.3,0.464,20.7,112.0,8.4,2023-01-19,14,2023,Afternoon,93.33333333333334,80.3,25.875,10.5,23.200000000000003,117.64705882352942,117.64705882352942
2023-01-19 15:00:00,58.6,84.3,0.567,28.7,91.0,8.4,2023-01-19,15,2023,Afternoon,97.66666666666667,84.3,35.875,10.5,28.349999999999998,91.0,97.66666666666667
2023-01-19 16:00:00,59.1,85.0,0.587,28.3,86.0,8.2,2023-01-19,16,2023,Afternoon,98.5,85.0,35.375,10.25,29.349999999999998,86.0,98.5
2023-01-19 17:00:00,58.7,84.3,0.58,24.8,85.0,7.9,2023-01-19,17,2023,Evening,97.83333333333334,84.3,31.0,9.875,28.999999999999996,85.0,97.83333333333334
2023-01-19 18:00:00,56.8,81.7,0.57,20.2,83.0,7.6,2023-01-19,18,2023,Evening,94.66666666666666,81.7,25.25,9.5,28.499999999999996,83.0,94.66666666666666
2023-01-19 19:00:00,57.6,82.9,0.578,19.0,77.0,7.4,2023-01-19,19,2023,Night,96.0,82.9,23.75,9.25,28.9,77.0,96.0
2023-01-19 20:00:00,60.1,86.1,0.589,18.4,70.0,7.3,2023-01-19,20,2023,Night,100.33333333333334,86.1,23.0,9.125,29.45,70.0,100.33333333333334
2023-01-19 21:00:00,60.5,86.8,0.597,17.1,64.0,7.4,2023-01-19,21,2023,Night,101.66666666666667,86.8,21.375,9.25,29.849999999999998,64.0,101.66666666666667
2023-01-19 22:00:00,61.0,87.5,0.59,15.2,64.0,7.8,2023-01-19,22,2023,Night,103.33333333333333,87.5,19.0,9.75,29.5,64.0,103.33333333333333
2023-01-19 23:00:00,62.9,90.3,0.578,12.8,67.0,8.2,2023-01-19,23,2023,Night,109.66666666666666,90.3,16.0,10.25,28.9,67.0,109.66666666666666
2023-01-20 00:00:00,59.8,85.9,0.525,11.4,68.0,8.2,2023-01-20,0,2023,Night,99.66666666666666,85.9,14.25,10.25,26.25,68.0,99.66666666666666
2023-01-20 01:00:00,61.5,88.2,0.556,13.6,62.0,7.8,2023-01-20,1,2023,Night,105.0,88.2,17.0,9.75,27.800000000000004,62.0,105.0
2023-01-20 02:00:00,62.2,89.4,0.598,16.5,54.0,7.1,2023-01-20,2,2023,Night,107.33333333333334,89.4,20.625,8.875,29.9,54.0,107.33333333333334
2023-01-20 03:00:00,61.7,88.5,0.608,17.6,55.0,7.2,2023-01-20,3,2023,Night,105.66666666666667,88.5,22.0,9.0,30.4,55.0,105.66666666666667
2023-01-20 04:00:00,55.4,79.6,0.542,14.1,75.0,9.1,2023-01-20,4,2023,Night,92.33333333333334,79.6,17.625,11.375,27.1,75.0,92.33333333333334
2023-01-20 05:00:00,47.0,68.0,0.438,8.2,106.0,11.9,2023-01-20,5,2023,Morning,78.33333333333334,68.0,10.25,14.875,21.9,108.82352941176471,108.82352941176471
2023-01-20 06:00:00,38.0,55.1,0.319,2.0,138.0,14.4,2023-01-20,6,2023,Morning,63.333333333333336,55.1,2.5,18.0,15.950000000000001,155.88235294117646,155.88235294117646
2023-01-20 07:00:00,33.5,48.8,0.276,0.6,146.0,13.9,2023-01-20,7,2023,Morning,55.833333333333336,48.8,0.75,17.375,13.8,167.64705882352942,167.64705882352942
2023-01-20 08:00:00,31.4,45.9,0.253,0.6,148.0,12.2,2023-01-20,8,2023,Morning,52.33333333333333,45.9,0.75,15.25,12.65,170.58823529411765,170.58823529411765
2023-01-20 09:00:00,30.4,44.5,0.237,1.2,146.0,10.2,2023-01-20,9,2023,Morning,50.666666666666664,44.5,1.5,12.75,11.85,167.64705882352942,167.64705882352942
2023-01-20 10:00:00,29.5,43.1,0.225,1.0,146.0,9.4,2023-01-20,10,2023,Morning,49.16666666666667,43.1,1.25,11.75,11.25,167.64705882352942,167.64705882352942
2023-01-20 11:00:00,28.8,42.1,0.22,0.9,144.0,8.9,2023-01-20,11,2023,Morning,48.0,42.1,1.125,11.125,11.0,164.7058823529412,164.7058823529412
2023-01-20 12:00:00,39.8,57.7,0.271,4.0,141.0,9.6,2023-01-20,12,2023,Afternoon,66.33333333333333,57.7,5.0,12.0,13.55,160.29411764705884,160.29411764705884
2023-01-20 13:00:00,47.3,68.5,0.336,10.1,129.0,9.6,2023-01-20,13,2023,Afternoon,78.83333333333333,68.5,12.625,12.0,16.8,142.64705882352942,142.64705882352942
2023-01-20 14:00:00,52.9,76.4,0.429,18.8,112.0,9.6,2023-01-20,14,2023,Afternoon,88.16666666666666,76.4,23.5,12.0,21.45,117.64705882352942,117.64705882352942
2023-01-20 15:00:00,56.6,81.7,0.537,27.6,91.0,9.6,2023-01-20,15,2023,Afternoon,94.33333333333334,81.7,34.5,12.0,26.85,91.0,94.33333333333334
2023-01-20 16:00:00,60.3,86.8,0.591,30.0,80.0,9.5,2023-01-20,16,2023,Afternoon,100.99999999999999,86.8,37.5,11.875,29.549999999999997,80.0,100.99999999999999
2023-01-20 17:00:00,61.5,88.5,0.633,30.1,71.0,9.3,2023-01-20,17,2023,Evening,105.0,88.5,37.625,11.625,31.65,71.0,105.0
2023-01-20 18:00:00,56.6,81.5,0.646,27.6,66.0,9.6,2023-01-20,18,2023,Evening,94.33333333333334,81.5,34.5,12.0,32.300000000000004,66.0,94.33333333333334
2023-01-20 19:00:00,50.2,72.2,0.602,22.8,69.0,10.8,2023-01-20,19,2023,Night,83.66666666666667,72.2,28.5,13.5,30.099999999999998,69.0,83.66666666666667
2023-01-20 20:00:00,48.4,69.6,0.525,15.9,77.0,12.4,2023-01-20,20,2023,Night,80.66666666666666,69.6,19.875,15.5,26.25,77.0,80.66666666666666
2023-01-20 21:00:00,48.5,69.6,0.44,8.3,87.0,14.4,2023-01-20,21,2023,Night,80.83333333333334,69.6,10.375,18.0,22.0,87.0,87.0
2023-01-20 22:00:00,48.2,69.2,0.41,5.3,91.0,15.6,2023-01-20,22,2023,Night,80.33333333333334,69.2,6.625,19.5,20.5,91.0,91.0
2023-01-20 23:00:00,48.0,68.7,0.396,3.8,93.0,16.8,2023-01-20,23,2023,Night,80.0,68.7,4.75,21.0,19.8,93.0,93.0
2023-01-21 00:00:00,56.2,80.6,0.499,7.1,80.0,16.1,2023-01-21,0,2023,Night,93.66666666666667,80.6,8.875,20.125,24.95,80.0,93.66666666666667
2023-01-21 01:00:00,57.6,82.7,0.568,11.1,74.0,15.9,2023-01-21,1,2023,Night,96.0,82.7,13.875,19.875,28.4,74.0,96.0
2023-01-21 02:00:00,61.9,88.9,0.665,17.0,66.0,15.7,2023-01-21,2,2023,Night,106.33333333333333,88.9,21.25,19.625,33.25,66.0,106.33333333333333
2023-01-21 03:00:00,69.8,99.9,0.723,20.8,66.0,16.4,2023-01-21,3,2023,Night,132.66666666666666,99.9,26.0,20.5,36.15,66.0,132.66666666666666
2023-01-21 04:00:00,52.5,75.4,0.648,17.0,85.0,18.7,2023-01-21,4,2023,Night,87.5,75.4,21.25,23.375,32.4,85.0,87.5
2023-01-21 05:00:00,43.7,62.9,0.511,9.9,115.0,22.0,2023-01-21,5,2023,Morning,72.83333333333334,62.9,12.375,27.5,25.55,122.05882352941177,122.05882352941177
2023-01-21 06:00:00,41.8,60.3,0.356,2.2,146.0,24.0,2023-01-21,6,2023,Morning,69.66666666666666,60.3,2.75,30.0,17.8,167.64705882352942,167.64705882352942
2023-01-21 07:00:00,37.5,54.4,0.305,0.5,153.0,21.8,2023-01-21,7,2023,Morning,62.5,54.4,0.625,27.25,15.25,177.94117647058823,177.94117647058823
2023-01-21 08:00:00,34.1,49.6,0.281,0.6,154.0,17.5,2023-01-21,8,2023,Morning,56.833333333333336,49.6,0.75,21.875,14.05,179.41176470588238,179.41176470588238
2023-01-21 09:00:00,33.4,48.5,0.264,1.2,151.0,12.8,2023-01-21,9,2023,Morning,55.666666666666664,48.5,1.5,16.0,13.200000000000001,175.0,175.0
2023-01-21 10:00:00,32.7,47.6,0.25,1.0,151.0,11.4,2023-01-21,10,2023,Morning,54.50000000000001,47.6,1.25,14.25,12.5,175.0,175.0
2023-01-21 11:00:00,32.1,46.8,0.243,0.9,150.0,10.7,2023-01-21,11,2023,Morning,53.5,46.8,1.125,13.375,12.15,173.52941176470588,173.52941176470588
2023-01-21 12:00:00,40.4,58.4,0.278,4.0,150.0,11.8,2023-01-21,12,2023,Afternoon,67.33333333333333,58.4,5.0,14.75,13.900000000000002,173.52941176470588,173.52941176470588
2023-01-21 13:00:00,48.4,69.8,0.336,9.1,138.0,11.6,2023-01-21,13,2023,Afternoon,80.66666666666666,69.8,11.375,14.5,16.8,155.88235294117646,155.88235294117646
2023-01-21 14:00:00,56.8,81.7,0.42,16.5,121.0,11.2,2023-01-21,14,2023,Afternoon,94.66666666666666,81.7,20.625,14.0,21.0,130.88235294117646,130.88235294117646
2023-01-21 15:00:00,60.5,87.3,0.519,24.1,100.0,10.9,2023-01-21,15,2023,Afternoon,101.66666666666667,87.3,30.125,13.625,25.95,100.0,101.66666666666667
2023-01-21 16:00:00,63.8,92.0,0.575,26.6,89.0,10.8,2023-01-21,16,2023,Afternoon,112.66666666666666,92.0,33.25,13.5,28.749999999999996,89.0,112.66666666666666
2023-01-21 17:00:00,66.4,95.5,0.622,27.4,81.0,10.7,2023-01-21,17,2023,Evening,121.33333333333336,95.5,34.25,13.375,31.1,81.0,121.33333333333336
2023-01-21 18:00:00,64.7,93.1,0.642,25.8,74.0,10.9,2023-01-21,18,2023,Evening,115.66666666666667,93.1,32.25,13.625,32.1,74.0,115.66666666666667
2023-01-21 19:00:00,57.2,82.2,0.6,21.6,74.0,11.7,2023-01-21,19,2023,Night,95.33333333333334,82.2,27.0,14.625,30.0,74.0,95.33333333333334
2023-01-21 20:00:00,52.3,75.0,0.523,15.4,77.0,12.8,2023-01-21,20,2023,Night,87.16666666666666,75.0,19.25,16.0,26.150000000000002,77.0,87.16666666666666
2023-01-21 21:00:00,50.6,72.6,0.439,8.6,81.0,14.0,2023-01-21,21,2023,Night,84.33333333333334,72.6,10.75,17.5,21.95,81.0,84.33333333333334
2023-01-21 22:00:00,51.0,73.1,0.412,6.1,81.0,14.6,2023-01-21,22,2023,Night,85.0,73.1,7.625,18.25,20.599999999999998,81.0,85.0
2023-01-21 23:00:00,51.9,74.3,0.4,4.8,80.0,14.9,2023-01-21,23,2023,Night,86.5,74.3,6.0,18.625,20.0,80.0,86.5
2023-01-22 00:00:00,51.9,74.5,0.398,4.5,80.0,17.6,2023-01-22,0,2023,Night,86.5,74.5,5.625,22.0,19.900000000000002,80.0,86.5
